Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;Humid1;Humid2;Pressure1;Pressure2;Could1;Cloud2;Temp1;Temp2;RainToday;RainTomorrow
26/05/11;Sydney;107;196;94;1.6;41;63;51;1016.6;10151;;;129;193;Yes;No
27/05/11;Sydney;88;183;0;2.4;72;69;62;1019.1;10178;;;105;162;No;No
28/05/11;Sydney;85;174;0;3.2;31;75;67;1023.8;10225;;;104;168;No;No
29/05/11;Sydney;102;17;0;0.6;0;82;77;1025.1;10219;;;112;167;No;Yes
30/05/11;Sydney;112;179;36;4.4;0;89;91;1020.5;10184;;;154;14;Yes;Yes
31/05/11;Sydney;139;199;652;NA;7;81;62;1019.5;10193;;;179;196;Yes;Yes
01/06/11;Sydney;161;21;46;4.6;7;65;63;1025.3;1025;;;187;187;Yes;Yes
02/06/11;Sydney;137;198;26;3.2;76;73;75;1025.3;10227;;;174;182;Yes;No
03/06/11;Sydney;106;204;0;1.2;88;85;58;1019.7;10147;;;122;185;No;No
04/06/11;Sydney;111;187;0;2.8;25;73;62;1015.4;10137;;;133;183;No;Yes
05/06/11;Sydney;105;177;14;3;92;68;47;1018;10129;;;116;165;Yes;No
06/06/11;Sydney;93;177;0;2;74;57;62;1016.1;10162;;;122;15;No;No
07/06/11;Sydney;7;15;0;4;73;71;38;1017.7;10132;;;86;14;No;No
08/06/11;Sydney;82;141;0;1.8;99;46;28;1015;10127;;;98;131;No;No
09/06/11;Sydney;75;164;0;3.6;99;54;40;1013.4;1011;;;97;152;No;No
10/06/11;Sydney;89;157;0;4.8;46;58;60;1016;1017;;;116;142;No;Yes
11/06/11;Sydney;99;157;78;0.2;61;86;80;1024.4;10246;;;126;138;Yes;Yes
12/06/11;Sydney;116;157;182;4.8;3;89;67;1025.5;10229;;;136;153;Yes;Yes
13/06/11;Sydney;128;167;234;2.4;0;92;62;1023.9;10211;;;137;163;Yes;Yes
14/06/11;Sydney;137;178;104;3.4;3;81;78;1021.2;10199;;;157;154;Yes;Yes
15/06/11;Sydney;141;184;138;6;2;85;63;1023.3;10214;;;153;174;Yes;Yes
16/06/11;Sydney;14;171;42;3.6;13;71;68;1021.2;10168;;;159;163;Yes;Yes
17/06/11;Sydney;82;183;42;1.4;95;82;40;1008.2;10055;;;10;155;Yes;No
18/06/11;Sydney;99;177;0;3.6;98;51;39;1011.6;10098;;;113;17;No;No
19/06/11;Sydney;83;184;0;2.8;97;69;39;1016.4;1014;;;105;177;No;No
20/06/11;Sydney;93;196;0;3.4;97;64;38;1015.5;10119;;;119;186;No;No
21/06/11;Sydney;118;207;0;5;68;54;37;1005.3;10006;;;142;185;No;No
22/06/11;Sydney;96;163;0;4.6;92;47;30;1010.6;10104;;;112;157;No;No
23/06/11;Sydney;98;205;0;3.8;94;59;36;1016.8;10173;;;126;195;No;No
24/06/11;Sydney;81;186;0;3.4;98;69;40;1026.7;10247;;;98;176;No;No
25/06/11;Sydney;77;196;0;2.4;95;79;53;1031.3;1028;;;98;182;No;No
26/06/11;Sydney;78;207;0;1.8;97;83;39;1026.8;10233;;;9;205;No;No
27/06/11;Sydney;75;20;0;2.6;96;66;51;1028.1;10272;;;104;191;No;No
28/06/11;Sydney;9;166;0;2.6;7;86;62;1034.2;10326;;;107;163;No;Yes
29/06/11;Sydney;107;18;28;2;26;74;87;1036.8;10357;;;15;146;Yes;No
30/06/11;Sydney;121;181;4;1.6;7;76;59;1037.9;10348;;;144;162;No;No
01/07/11;Sydney;108;166;4;2.6;19;91;67;1031.6;10281;;;123;162;No;Yes
02/07/11;Sydney;113;193;26;1.4;96;91;57;1026.6;10226;;;123;189;Yes;No
03/07/11;Sydney;86;207;0;3;81;90;43;1022.1;10175;;;101;198;No;No
04/07/11;Sydney;101;204;2;4.4;69;50;55;1014.1;1010;;;17;186;No;No
05/07/11;Sydney;122;171;0;4.8;98;36;27;1008.8;10048;;;14;165;No;No
06/07/11;Sydney;109;176;0;5.6;94;44;30;1010.2;10074;;;13;17;No;No
07/07/11;Sydney;111;176;0;5.4;10;45;28;1007.5;10138;;;139;16;No;No
08/07/11;Sydney;55;17;0;4;99;59;29;1022.4;10182;;;81;166;No;No
09/07/11;Sydney;64;17;0;4;10;49;32;1018.8;10155;;;91;164;No;No
10/07/11;Sydney;61;164;0;3.8;10;44;29;1014.5;10102;;;104;159;No;No
11/07/11;Sydney;92;179;0;4;10;41;23;1017.6;10181;;;117;173;No;No
12/07/11;Sydney;69;189;0;3.2;94;56;31;1022.2;10179;;;95;185;No;No
13/07/11;Sydney;95;123;0;3.8;0;54;48;1018.2;10165;;;103;119;No;No
14/07/11;Sydney;82;156;0;2.8;99;56;35;1025.7;10274;;;11;146;No;No
15/07/11;Sydney;56;132;8;2;6;64;84;1034.7;10324;;;75;127;No;Yes
16/07/11;Sydney;75;163;9;1.4;44;94;62;1031.7;10277;;;104;148;Yes;Yes
17/07/11;Sydney;104;161;22;1.4;7;95;86;1025.2;10215;;;119;145;Yes;Yes
18/07/11;Sydney;96;203;14;1;7;90;49;1018.5;1015;;;112;185;Yes;No
19/07/11;Sydney;74;147;6;3.2;51;63;72;1014.6;10116;;;87;103;No;Yes
20/07/11;Sydney;87;185;768;NA;16;91;83;1012.7;10135;;;143;15;Yes;Yes
21/07/11;Sydney;111;133;392;6.4;0;94;92;1016.6;10143;;;12;114;Yes;Yes
22/07/11;Sydney;113;139;882;NA;0;88;95;1018.3;1018;;;131;115;Yes;Yes
23/07/11;Sydney;87;156;574;5.6;27;89;67;1020.4;10191;;;91;145;Yes;Yes
24/07/11;Sydney;64;154;2;2.8;47;79;46;1019.9;10178;;;83;138;Yes;No
25/07/11;Sydney;83;191;6;1.6;6;73;53;1017.9;10148;;;109;167;No;No
26/07/11;Sydney;7;184;6;0.4;83;74;32;1020;10186;;;101;18;No;No
27/07/11;Sydney;81;173;2;3;87;70;59;1027.1;10268;;;104;163;No;No
28/07/11;Sydney;71;204;0;1.8;102;83;41;1029.3;10256;;;94;196;No;No
29/07/11;Sydney;73;20;0;3.6;104;75;32;1027;10236;;;96;19;No;No
30/07/11;Sydney;71;202;0;2.8;97;78;43;1024.6;10205;;;87;188;No;No
31/07/11;Sydney;74;214;0;3.4;87;65;31;1022.3;10194;;;105;211;No;No
01/08/11;Sydney;97;227;0;2.4;96;73;53;1022.7;10194;;;125;193;No;No
02/08/11;Sydney;99;221;0;3.8;98;72;37;1023.1;10209;;;125;217;No;No
03/08/11;Sydney;125;257;0;2.8;52;72;41;1023.2;10216;;;139;23;No;No
04/08/11;Sydney;12;235;0;NA;102;73;50;1026.5;1024;;;14;23;No;No
05/08/11;Sydney;113;252;0;5.4;101;66;30;1025.4;10218;;;139;247;No;No
06/08/11;Sydney;127;24;0;5.8;77;57;44;1021.2;10167;;;155;217;No;No
07/08/11;Sydney;137;195;6;5;43;84;77;1017.1;10126;;;142;167;No;Yes
08/08/11;Sydney;94;183;44;2;91;66;43;1010.9;10078;;;111;159;Yes;No
09/08/11;Sydney;78;171;0;3.8;28;69;37;1008.2;10056;;;97;161;No;No
10/08/11;Sydney;78;185;0;0.8;98;58;39;1007.2;10045;;;107;165;No;No
11/08/11;Sydney;73;185;0;NA;67;58;47;1008.5;10082;;;115;169;No;Yes
12/08/11;Sydney;103;173;13;6.2;27;74;83;1018;10187;;;148;142;Yes;Yes
13/08/11;Sydney;83;189;26;1.2;78;78;51;1024.5;10222;;;104;172;Yes;No
14/08/11;Sydney;103;165;1;2.2;8;89;71;1025.8;10239;;;137;157;No;No
15/08/11;Sydney;94;178;6;1.6;51;78;58;1026.4;10228;;;116;172;No;No
16/08/11;Sydney;106;179;0;2.4;82;85;62;1021.9;10187;;;128;175;No;No
17/08/11;Sydney;102;169;0;2;11;91;80;1018.4;10141;;;124;152;No;Yes
18/08/11;Sydney;109;189;56;2.2;97;69;27;1008.4;10087;;;129;179;Yes;No
19/08/11;Sydney;86;174;8;4.2;7;85;74;1014.2;10158;;;91;162;No;Yes
20/08/11;Sydney;89;195;202;3.8;97;57;47;1028.8;10286;;;163;187;Yes;Yes
21/08/11;Sydney;123;185;22;6;58;56;56;1034.8;10346;;;162;176;Yes;No
22/08/11;Sydney;127;182;0;4.2;69;56;49;1038;10367;;;157;175;No;No
23/08/11;Sydney;122;175;0;2.8;3;86;69;1036.1;10318;;;136;166;No;No
24/08/11;Sydney;104;189;1;1.4;103;82;51;1030.4;10266;;;137;184;No;No
25/08/11;Sydney;104;199;2;4;106;79;64;1025.4;10206;;;13;19;No;No
26/08/11;Sydney;108;204;0;4;104;75;60;1025.4;10229;;;172;191;No;No
27/08/11;Sydney;124;19;0;3.4;4;96;75;1021.8;10177;;;133;181;No;No
28/08/11;Sydney;113;216;0;0.8;82;76;63;1021.3;1017;;;136;187;No;No
29/08/11;Sydney;112;24;0;3.6;104;57;28;1017.2;10151;;;163;233;No;No
30/08/11;Sydney;136;187;0;3.6;84;68;62;1022.8;10211;;;168;166;No;No
31/08/11;Sydney;114;197;0;2.4;97;78;60;1023.7;10213;;;152;184;No;No
01/09/11;Sydney;134;195;0;1;79;84;57;1024.2;10224;;;153;193;No;No
02/09/11;Sydney;142;179;0;4;42;64;51;1029.5;10286;;;149;165;No;No
03/09/11;Sydney;101;191;0;1;97;70;54;1030.9;1027;;;138;186;No;No
04/09/11;Sydney;106;20;0;3.4;105;56;57;1027.9;1024;;;172;194;No;No
05/09/11;Sydney;142;225;0;5.6;61;56;62;1026.2;10232;;;18;201;No;No
06/09/11;Sydney;147;268;0;3.2;103;44;28;1019.6;10143;;;205;266;No;Yes
07/09/11;Sydney;116;201;24;8.4;104;36;39;1019.2;10175;;;149;171;Yes;No
08/09/11;Sydney;126;183;0;5.8;9;67;60;1020.9;10176;;;156;171;No;Yes
09/09/11;Sydney;122;148;44;1.6;11;82;67;1009;10061;;;122;141;Yes;Yes
10/09/11;Sydney;74;169;16;2.3;78;39;31;1010.3;10082;;;115;153;Yes;No
11/09/11;Sydney;102;204;2;4.4;102;47;32;1013;1011;;;145;179;No;No
12/09/11;Sydney;9;198;0;6;108;48;43;1023;10226;;;14;171;No;No
13/09/11;Sydney;82;226;0;4;109;57;50;1025.6;10199;;;135;191;No;No
14/09/11;Sydney;111;267;0;5.2;109;37;14;1022.3;1017;;;19;26;No;No
15/09/11;Sydney;152;193;0;6.8;91;75;62;1022.5;10181;;;162;181;No;No
16/09/11;Sydney;114;214;0;4.8;76;49;49;1018.3;10125;;;178;201;No;No
17/09/11;Sydney;143;254;0;5.8;96;66;71;1017.3;10132;;;205;199;No;No
18/09/11;Sydney;157;306;0;6.8;105;27;59;1013.3;10159;;;254;219;No;No
19/09/11;Sydney;146;26;0;3.8;98;59;67;1020.6;10137;;;199;209;No;No
20/09/11;Sydney;175;281;0;8;10;31;20;1004.7;10065;;;256;23;No;No
21/09/11;Sydney;119;227;0;9;11;36;42;1020.1;10175;;;18;193;No;No
22/09/11;Sydney;112;228;0;5.2;109;53;57;1024;1019;;;176;204;No;No
23/09/11;Sydney;127;325;0;5.6;95;44;14;1015.9;10128;;;228;304;No;No
24/09/11;Sydney;143;177;2;8.2;4;65;76;1021.4;10178;;;165;163;No;Yes
25/09/11;Sydney;131;173;238;6.8;0;90;92;1018.6;10203;;;142;132;Yes;Yes
26/09/11;Sydney;123;197;30;4;72;52;45;1024.8;10221;;;17;193;Yes;No
27/09/11;Sydney;107;208;4;5;93;63;53;1023.1;10189;;;173;185;No;No
28/09/11;Sydney;134;18;0;7.2;2;59;84;1015.7;10106;;;173;158;No;Yes
29/09/11;Sydney;155;22;78;1.4;51;74;38;997.8;9963;;;175;169;Yes;No
30/09/11;Sydney;122;208;8;7;8;43;27;1003.8;10028;;;158;202;No;No
01/10/11;Sydney;108;20;2;6.6;52;49;46;1006.5;1005;;;158;183;No;Yes
02/10/11;Sydney;114;171;98;6.4;2;88;63;1012.8;10167;;;131;152;Yes;Yes
03/10/11;Sydney;103;184;46;4.2;72;76;50;1023;10213;;;133;175;Yes;No
04/10/11;Sydney;107;199;2;6;59;73;47;1024.6;10229;;;133;194;No;No
05/10/11;Sydney;10;201;2;4;29;76;47;1022.6;10182;;;135;178;No;No
06/10/11;Sydney;133;19;0;3;9;67;62;1016.5;10135;;;154;179;No;Yes
07/10/11;Sydney;144;21;22;2.2;63;88;64;1013.6;10102;;;157;20;Yes;Yes
08/10/11;Sydney;154;216;2;4;5;93;74;1011.3;10094;;;161;19;Yes;No
09/10/11;Sydney;132;236;1;4;6;89;31;1008.1;10049;;;157;213;No;No
10/10/11;Sydney;12;22;2;4.4;69;77;62;1010;10065;;;144;182;No;No
11/10/11;Sydney;122;211;0;5.4;103;39;36;1011.1;10095;;;156;196;No;No
12/10/11;Sydney;109;211;0;5.4;72;49;65;1017.4;1017;;;156;175;No;No
13/10/11;Sydney;149;201;2;4.4;31;70;51;1023.2;10213;;;168;197;No;No
14/10/11;Sydney;166;194;0;4.6;0;65;70;1020.8;10174;;;174;178;No;Yes
15/10/11;Sydney;171;246;72;4.2;76;84;68;1010.7;10075;;;192;217;Yes;No
16/10/11;Sydney;171;233;2;3.4;116;62;51;1014.1;10148;;;204;219;No;Yes
17/10/11;Sydney;132;205;32;7;89;52;38;1031.2;10318;;;162;196;Yes;No
18/10/11;Sydney;13;199;2;8;82;57;42;1034.8;10316;;;177;192;No;No
19/10/11;Sydney;123;214;0;4;12;67;55;1031.4;10278;;;169;209;No;No
20/10/11;Sydney;135;235;0;8;124;100;50;1028;10235;;;18;23;No;No
21/10/11;Sydney;159;301;2;7.6;122;59;39;1023.8;10214;;;205;263;No;No
22/10/11;Sydney;176;246;0;8.8;82;76;64;1024.7;10215;;;196;231;No;No
23/10/11;Sydney;19;248;0;4.8;95;80;71;1022.2;10179;;;205;224;No;No
24/10/11;Sydney;18;343;0;4.8;121;53;21;1013.7;10077;;;248;338;No;No
25/10/11;Sydney;187;195;8;11.8;3;81;86;1010.6;10136;;;194;169;No;Yes
26/10/11;Sydney;142;186;28;4;0;78;52;1022.7;10223;;;149;172;Yes;Yes
27/10/11;Sydney;139;196;22;3.2;43;59;50;1024;10219;;;184;193;Yes;No
28/10/11;Sydney;168;217;0;4.6;83;67;58;1019.8;10155;;;19;212;No;No
29/10/11;Sydney;176;282;0;6.2;51;70;69;1011.1;10089;;;217;241;No;No
30/10/11;Sydney;181;258;0;5.6;81;75;99;1012.1;10095;;;216;216;No;No
31/10/11;Sydney;144;227;0;6.2;12;100;45;1020.8;10197;;;186;202;No;No
01/11/11;Sydney;151;207;4;5.4;67;73;55;1020.1;1016;;;162;198;No;No
02/11/11;Sydney;143;24;0;5.8;114;64;46;1011.3;10094;;;193;227;No;Yes
03/11/11;Sydney;138;184;114;4.6;34;88;50;1013;10138;;;145;18;Yes;Yes
04/11/11;Sydney;139;215;38;2.6;93;60;55;1019.3;10181;;;18;204;Yes;No
05/11/11;Sydney;153;241;2;6.4;126;62;67;1019.6;1015;;;203;215;No;No
06/11/11;Sydney;177;289;0;7.2;83;56;58;1013.1;10092;;;239;258;No;No
07/11/11;Sydney;212;295;0;8.2;7;54;57;1013.2;10122;;;265;256;No;No
08/11/11;Sydney;194;289;6;5.2;74;78;63;1014.4;10088;;;233;27;No;Yes
09/11/11;Sydney;197;29;198;10.8;88;77;63;1014.4;10112;;;242;276;Yes;No
10/11/11;Sydney;242;304;0;10.2;5;61;43;1011.6;10115;;;244;282;No;No
11/11/11;Sydney;183;233;4;6.2;116;46;51;1024.7;10225;;;215;225;No;No
12/11/11;Sydney;193;247;0;9;81;64;56;1019.4;10151;;;212;234;No;No
13/11/11;Sydney;192;262;0;5.8;26;;;1018.5;10139;;;209;225;No;No
14/11/11;Sydney;198;372;0;4.4;97;;23;1009.5;10049;;;262;349;No;No
15/11/11;Sydney;188;246;0;8.6;117;52;50;1019.3;10166;;;23;233;No;No
16/11/11;Sydney;191;221;0;10;11;77;73;1017;10187;;;212;207;No;Yes
17/11/11;Sydney;159;214;128;2.4;0;93;94;1020.5;10187;;;172;179;Yes;Yes
18/11/11;Sydney;171;237;18;0.4;96;77;68;1018.6;10161;;;213;229;Yes;No
19/11/11;Sydney;181;275;0;6.2;129;76;64;1015.3;10104;;;229;266;No;No
20/11/11;Sydney;196;28;0;8.8;7;78;57;1010.2;10074;;;226;261;No;Yes
21/11/11;Sydney;175;223;24;4.8;4;62;63;1018.4;10152;;;204;212;Yes;Yes
22/11/11;Sydney;178;219;48;4.4;2;85;75;1011;10088;;;196;218;Yes;Yes
23/11/11;Sydney;148;183;388;7.4;1;93;86;1016.4;10197;;;156;172;Yes;Yes
24/11/11;Sydney;153;183;148;3.4;0;75;76;1026.6;10257;;;174;173;Yes;Yes
25/11/11;Sydney;154;20;76;2.4;0;89;89;1021.8;10204;;;183;186;Yes;Yes
26/11/11;Sydney;181;268;22;3.2;55;95;73;1007.6;10039;;;199;243;Yes;Yes
27/11/11;Sydney;186;298;68;7.4;125;42;34;1006.7;10079;;;234;272;Yes;No
28/11/11;Sydney;17;269;0;6.6;129;55;63;1017.4;10156;;;236;244;No;No
29/11/11;Sydney;197;262;0;9.4;8;66;76;1017.1;10142;;;246;246;No;No
30/11/11;Sydney;207;316;0;7.2;22;77;41;1010.5;10091;;;237;306;No;Yes
01/12/11;Sydney;158;219;14;9;87;51;41;1020.7;10206;;;175;209;Yes;Yes
02/12/11;Sydney;141;211;14;8;82;63;50;1022.2;10208;;;166;207;Yes;No
03/12/11;Sydney;139;222;0;6.8;113;57;45;1020.4;10169;;;176;212;No;No
04/12/11;Sydney;156;211;0;7.2;39;70;72;1014.3;1015;;;199;163;No;Yes
05/12/11;Sydney;118;19;48;7.6;45;61;69;1021.1;10199;;;159;164;Yes;Yes
06/12/11;Sydney;126;191;54;2.8;5;77;58;1020.1;10179;;;153;174;Yes;Yes
07/12/11;Sydney;121;22;22;4;32;64;71;1016.3;1014;;;177;191;Yes;Yes
08/12/11;Sydney;162;223;236;3.2;2;86;63;1014.2;10131;;;18;218;Yes;No
09/12/11;Sydney;167;239;6;3.4;109;81;57;1014.9;10133;;;20;229;No;No
10/12/11;Sydney;177;235;2;5.8;31;74;65;1011.5;1008;;;207;224;No;No
11/12/11;Sydney;183;256;0;3.8;65;69;89;1003.8;10021;;;23;205;No;Yes
12/12/11;Sydney;175;193;126;NA;0;92;77;1006.9;10063;;;177;188;Yes;Yes
13/12/11;Sydney;164;234;42;2;68;62;49;1007.9;10079;;;192;232;Yes;No
14/12/11;Sydney;152;222;4;8;105;60;49;1015.8;10162;;;19;197;No;No
15/12/11;Sydney;155;226;2;7.8;122;59;48;1019.7;1018;;;196;214;No;No
16/12/11;Sydney;147;216;0;7.2;68;64;48;1021.4;10208;;;189;208;No;No
17/12/11;Sydney;17;217;0;5.4;107;50;47;1023.1;10214;;;208;213;No;No
18/12/11;Sydney;158;232;0;7.6;31;67;51;1020;10162;;;187;222;No;No
19/12/11;Sydney;186;228;0;7;17;77;75;1011.2;1008;;;202;217;No;Yes
20/12/11;Sydney;184;243;148;2.2;66;79;63;1013.2;10144;;;199;228;Yes;No
21/12/11;Sydney;187;25;0;6.8;55;71;57;1018.3;10166;;;206;235;No;No
22/12/11;Sydney;192;229;0;4.6;21;76;77;1018.5;1017;;;201;197;No;Yes
23/12/11;Sydney;187;25;52;3;54;79;69;1014.9;10129;;;227;242;Yes;No
24/12/11;Sydney;197;262;4;2.6;109;75;62;1013.9;10125;;;237;251;No;No
25/12/11;Sydney;191;266;0;7.2;127;65;62;1012.1;10098;;;24;25;No;No
26/12/11;Sydney;20;268;0;9;47;61;68;1006.4;10042;;;245;244;No;No
27/12/11;Sydney;191;237;4;6.8;47;69;64;1010;10107;;;201;213;No;No
28/12/11;Sydney;183;244;0;7.2;125;60;52;1013.8;10118;;;208;239;No;No
29/12/11;Sydney;175;25;0;7;108;69;39;1014.4;10149;;;207;238;No;No
30/12/11;Sydney;171;251;6;8.8;117;74;48;1019.4;10195;;;193;239;No;No
31/12/11;Sydney;169;236;0;7;58;69;54;1020.8;10188;;;205;228;No;No
01/01/12;Sydney;16;253;0;5.6;131;56;48;1017.9;10153;;;222;25;No;No
02/01/12;Sydney;181;265;0;10.2;132;54;52;1018.4;10165;;;241;254;No;No
03/01/12;Sydney;206;268;0;7.2;126;58;57;1018.3;10154;;;241;255;No;No
04/01/12;Sydney;207;294;0;13.4;84;69;59;1012.6;10102;;;25;278;No;No
05/01/12;Sydney;20;248;0;9;39;61;61;1018;10142;;;223;234;No;No
06/01/12;Sydney;185;224;8;6.6;34;75;57;1015.1;10164;;;193;215;No;No
07/01/12;Sydney;151;248;0;7.2;127;64;52;1015.6;10121;;;20;238;No;No
08/01/12;Sydney;20;264;0;8.8;1;73;66;1009.3;10035;;;221;256;No;Yes
09/01/12;Sydney;208;275;316;3;125;79;59;1006.8;10057;;;224;258;Yes;No
10/01/12;Sydney;194;298;2;9;74;38;28;1009.7;10068;;;226;294;No;No
11/01/12;Sydney;197;276;0;8.6;109;36;18;1004.1;10015;;;235;269;No;No
12/01/12;Sydney;139;232;0;13.2;134;43;39;1015.7;10156;;;176;212;No;No
13/01/12;Sydney;147;25;0;7.8;113;56;52;1017.3;10135;;;197;241;No;No
14/01/12;Sydney;184;234;0;9.4;2;68;60;1017.2;10158;;;205;224;No;Yes
15/01/12;Sydney;173;229;29;11;12;95;67;1019.4;10192;;;178;219;Yes;Yes
16/01/12;Sydney;175;243;186;3.4;95;84;70;1022.9;10221;;;204;232;Yes;Yes
17/01/12;Sydney;187;261;6;6;123;59;61;1023.3;10211;;;239;25;Yes;No
18/01/12;Sydney;20;269;0;7.2;94;75;63;1017.6;10143;;;231;261;No;No
19/01/12;Sydney;215;27;0;7.8;;82;67;1017.3;10173;;;23;254;No;No
20/01/12;Sydney;207;257;0;7;72;75;58;1017.3;1015;;;231;252;No;No
21/01/12;Sydney;218;248;0;4.8;3;73;82;1015.4;10158;;;226;226;No;Yes
22/01/12;Sydney;197;266;12;4.6;87;65;50;1021.4;10215;;;229;257;Yes;No
23/01/12;Sydney;196;245;2;9.8;7;60;55;1022.7;10211;;;229;235;No;No
24/01/12;Sydney;205;237;0;7.6;2;76;84;1018.5;10165;;;217;217;No;Yes
25/01/12;Sydney;207;245;72;2.4;0;84;91;1014.3;1013;;;237;227;Yes;Yes
26/01/12;Sydney;208;269;296;7.8;33;90;68;1014;10134;;;225;264;Yes;Yes
27/01/12;Sydney;218;253;2;2.8;25;80;70;1017.5;10168;;;235;241;Yes;No
28/01/12;Sydney;216;266;2;6.2;35;68;81;1015.9;10132;;;235;237;No;No
29/01/12;Sydney;22;273;0;6.6;64;74;62;1011.5;10088;;;238;261;No;Yes
30/01/12;Sydney;217;332;14;8.8;94;69;52;1002.2;9987;;;265;312;Yes;No
31/01/12;Sydney;253;288;0;11.2;24;50;68;1005.2;1008;;;272;244;No;Yes
01/02/12;Sydney;184;219;88;5.6;0;87;66;1014.4;10137;;;188;212;Yes;Yes
02/02/12;Sydney;185;202;54;2.8;0;72;82;1012;10105;;;201;185;Yes;Yes
03/02/12;Sydney;167;21;498;1.4;0;95;83;1006.8;10046;;;171;207;Yes;Yes
04/02/12;Sydney;17;259;6;0.2;107;92;61;1005.1;10036;;;199;256;Yes;No
05/02/12;Sydney;182;268;2;6.6;13;84;70;1003.9;10005;;;222;253;No;No
06/02/12;Sydney;204;248;0;8.8;75;76;63;1002.4;10029;;;223;238;No;Yes
07/02/12;Sydney;194;24;22;5.6;6;91;63;1007.5;10072;;;196;232;Yes;Yes
08/02/12;Sydney;192;245;14;4;4;68;66;1011.2;10115;;;223;232;Yes;No
09/02/12;Sydney;189;258;2;2.8;8;71;60;1013.7;10122;;;222;246;No;Yes
10/02/12;Sydney;199;257;38;5.8;44;74;63;1012.3;10099;;;223;243;Yes;Yes
11/02/12;Sydney;196;253;22;6.8;79;87;81;1011.4;10107;;;204;181;Yes;Yes
12/02/12;Sydney;166;258;32;NA;87;80;60;1015.3;10134;;;197;25;Yes;Yes
13/02/12;Sydney;186;254;18;4.8;91;87;66;1018.2;10167;;;199;238;Yes;No
14/02/12;Sydney;192;248;0;4;72;83;59;1021.2;10203;;;208;233;No;No
15/02/12;Sydney;191;253;6;5;108;56;52;1021.8;10199;;;227;25;No;No
16/02/12;Sydney;185;267;0;7.4;113;68;47;1020;10179;;;228;26;No;No
17/02/12;Sydney;19;274;0;8.6;76;62;67;1017.4;10157;;;238;24;No;No
18/02/12;Sydney;194;275;6;6.4;85;73;60;1017.2;10166;;;23;268;No;No
19/02/12;Sydney;199;271;0;6.6;96;75;66;1017.9;10141;;;23;256;No;Yes
20/02/12;Sydney;195;282;156;12.6;86;81;60;1011.8;10106;;;228;272;Yes;Yes
21/02/12;Sydney;196;257;62;4.2;98;82;60;1010.3;10109;;;209;249;Yes;No
22/02/12;Sydney;173;265;2;7;107;69;55;1016.1;10154;;;201;258;No;No
23/02/12;Sydney;182;269;0;5.6;122;77;59;1019.8;10183;;;215;256;No;No
24/02/12;Sydney;206;275;0;7.6;12;78;61;1022.6;10224;;;227;269;No;No
25/02/12;Sydney;189;266;0;8;113;71;60;1023.6;10214;;;233;255;No;No
26/02/12;Sydney;219;268;0;7.6;9;80;66;1020.8;10184;;;228;256;No;No
27/02/12;Sydney;219;28;0;5;61;73;55;1017.4;10148;;;236;275;No;No
28/02/12;Sydney;235;334;0;7.4;43;66;44;1013.3;1011;;;262;319;No;Yes
29/02/12;Sydney;202;22;28;4.8;0;89;92;1013.9;10125;;;205;211;Yes;Yes
01/03/12;Sydney;201;295;276;1.6;21;90;58;1007.7;10014;;;213;292;Yes;Yes
02/03/12;Sydney;186;209;16;4.6;0;88;83;1013.4;10154;;;195;194;Yes;Yes
03/03/12;Sydney;18;226;168;2.8;0;66;81;1019.6;10185;;;209;199;Yes;Yes
04/03/12;Sydney;189;273;22;2;7;75;65;1014.3;10098;;;224;264;Yes;Yes
05/03/12;Sydney;20;274;148;5.8;11;59;58;1013.4;1014;;;227;259;Yes;No
06/03/12;Sydney;195;247;0;8.4;94;66;53;1018.8;1018;;;214;239;No;No
07/03/12;Sydney;171;233;0;6.6;78;62;60;1018.1;10157;;;19;213;No;Yes
08/03/12;Sydney;15;212;1094;NA;23;96;71;1005.4;10059;;;156;201;Yes;Yes
09/03/12;Sydney;149;284;18;1.2;107;75;39;1008.8;10079;;;185;27;Yes;No
10/03/12;Sydney;17;265;0;5;108;82;61;1013.5;10144;;;201;247;No;No
11/03/12;Sydney;175;24;0;6.4;109;71;59;1019;10168;;;204;23;No;No
12/03/12;Sydney;199;24;0;6.8;23;76;64;1020.2;1020;;;226;232;No;No
13/03/12;Sydney;168;256;0;4;111;78;57;1022.3;1020;;;201;241;No;No
14/03/12;Sydney;181;252;0;6.8;75;85;79;1020.6;1018;;;202;23;No;No
15/03/12;Sydney;202;262;0;4.6;85;80;60;1017.2;10145;;;225;254;No;No
16/03/12;Sydney;201;28;0;7.8;103;81;69;1012.8;10094;;;226;255;No;Yes
17/03/12;Sydney;186;202;418;7.4;2;94;88;1014;10151;;;186;194;Yes;Yes
18/03/12;Sydney;171;23;24;3.8;72;66;64;1022.3;10223;;;194;216;Yes;Yes
19/03/12;Sydney;176;244;12;6;52;72;57;1023.7;10227;;;211;232;Yes;Yes
20/03/12;Sydney;189;247;12;3.6;56;84;53;1020.6;10167;;;196;24;Yes;No
21/03/12;Sydney;189;251;0;5.6;7;83;72;1010.8;10051;;;205;238;No;No
22/03/12;Sydney;183;20;0;4.8;0;79;75;1009.5;10079;;;186;191;No;No
23/03/12;Sydney;176;263;4;1.4;109;84;31;1003.6;10017;;;195;261;No;No
24/03/12;Sydney;139;252;0;6.6;111;47;26;1012.6;10118;;;161;242;No;No
